id,target
401,-32.14383718816228
402,-7.82174783294119
403,-0.9149260455746367
404,-4.262786350656834
405,-2.3986818088439716
406,-9.746615660095438
407,20.529684360103623
408,-2.9902836637787753
409,-1.6703525105837604
410,-2.2550309242495086
411,-7.00661113120203
412,-4.510727625948258
413,-30.90076612943558
414,-2.2445261294705845
415,-4.695082092950326
416,-14.715279833587395
417,1.4743819492140569
418,0.5931562090901294
419,-0.07496021187733626
420,-2.9673468627318633
421,12.034176460848748
422,-0.22512047060719587
423,-8.584324334971484
424,22.91022776701578
425,-0.4427781241518368
426,15.861762490104226
427,1.3329076607895316
428,-0.12732216266246277
429,-9.095860880867072
430,4.255946056735217
431,-2.148085700680325
432,-2.7618724309265876
433,0.12204429245960835
434,7.629166261707361
435,4.303021700574634
436,16.033689501161938
437,-6.809921369668034
438,8.727323166634832
439,3.1216075178600016
440,-2.983261346334622
441,-1.4230397901306688
442,-7.5141646199309164
443,10.426041094636489
444,-1.8759886013828138
445,14.63065516875261
446,-0.894201789326987
447,-8.102122971658845
448,-3.879102332823236
449,-0.4019836461182035
450,-14.649644274739332
451,-9.908411255225221
452,-8.278026352612663
453,1.22762546805173
454,26.659494376718484
455,1.1025627568760057
456,3.9352830337445206
457,-2.945203333864971
458,-0.41369039434736243
459,-41.942368616351594
460,-1.1102275122678649
461,4.909062979987189
462,40.717727776258506
463,4.3842242506705205
464,-6.132673672915352
465,-2.4735074359345126
466,-1.3305669922982473
467,10.739012256979372
468,7.63110860226082
469,-14.15016227714427
470,-1.9045296007176005
471,1.2657728922531457
472,-15.45164570237025
473,-0.4176755521583053
474,-0.9591129064002988
475,-8.431243479062594
476,1.5319352246050473
477,-2.390699356221365
478,-0.41360301329296645
479,-1.6709981864943568
480,3.6977261346878625
481,-2.6363666916538477
482,-4.879443851580153
483,12.557298872565784
484,-6.644896854173183
485,0.2124662010786884
486,14.260246114046552
487,0.04100523721536886
488,5.816396353106111
489,-3.52913276058477
490,-3.491813661095262
491,1.2339021484645505
492,10.531639729308349
493,2.3277082857699534
494,-2.38958960519044
495,24.606448026102033
496,-5.037614268324912
497,-11.736517618478276
498,-5.239102549467379
499,3.738768039463553
500,-2.824031999399556
501,-3.5064933166388372
502,12.748368272921105
503,-1.4598651478888347
504,-4.631905201767697
505,-3.196721813634742
506,-0.9598572711442208
507,-8.378622500725173
508,0.07540244818606867
509,-0.4323583524231591
510,7.670254396292673
511,31.62002128404867
512,0.9416790392881098
513,0.8711061833299547
514,6.751934837841489
515,9.455634558538222
516,5.537318619104054
517,18.385857712554056
518,4.832668931153659
519,4.563365468836832
520,0.2720098159269533
521,-10.753615527489876
522,1.0660660255022343
523,-1.1418246903779865
524,-22.75736975592927
525,3.5101259566696226
526,2.5399649606212247
527,1.2671919505236282
528,-19.989572842504245
529,-10.747909416756452
530,-0.006032892433567416
531,10.04255511333073
532,-1.2700186671034552
533,-2.3246829098619592
534,-4.577797578054935
535,-0.8236418474576273
536,-14.748043140307475
537,4.1024999023281765
538,0.9558203533504053
539,-5.617664820626079
540,-4.047889518763288
541,-3.323965095121901
542,-6.004803432911984
543,-0.8746376660384787
544,-1.2532858417777828
545,-5.832250231681696
546,-6.662257739294844
547,-2.8141451628030603
548,0.7800254469521426
549,-25.906052393953342
550,-1.767055424799125
551,1.876773957283588
552,-2.5625872474281968
553,-1.2104197153396605
554,1.9701476270884735
555,-14.416874499939508
556,-14.290367777958298
557,-1.919953823831281
558,-8.841720489085699
559,-0.021790871770028142
560,-16.708005653106973
561,5.302730655641497
562,-3.658673370030288
563,0.8276958579921283
564,3.555621619196064
565,-38.6867111868312
566,-13.82422680944671
567,-4.33880107963498
568,-1.7707010593034094
569,-2.5287920450606447
570,-10.388385279804405
571,2.969555303264269
572,-12.107738164682083
573,-0.5132335256201618
574,-2.1819022803740693
575,-4.3370606533832206
576,0.5958751427902691
577,0.38696919868198654
578,-14.932204350944701
579,-0.9144646515301881
580,13.012089025011077
581,10.508597476114023
582,-7.806967337674225
583,3.4522664176355398
584,2.3725864208637444
585,-2.7352106773072506
586,-0.29524243966266606
587,1.7693582526899867
588,9.94071489886204
589,1.171252143257394
590,5.670304636130917
591,0.5462075771305075
592,-11.68715848053688
593,1.0719303097972737
594,-3.0222541685940976
595,6.711717357750029
596,-4.096444930441622
597,-16.158495094805854
598,-0.9234480409298973
599,-4.027546706727074
600,-0.9716921302299419
601,2.653545062065977
602,-4.560679823703637
603,-5.049287327596474
604,5.749399576510882
605,-1.681071086910328
606,1.1027153402864749
607,-4.897326804917723
608,-1.2647469739439785
609,10.331353952518256
610,-13.111111303203154
611,0.12453530922099598
612,2.736323335155436
613,1.606282328423346
614,-2.4481085426121227
615,2.2457248005570336
616,8.590072287616332
617,-11.877403306051463
618,-0.4630554278603756
619,8.38096818272388
620,-4.114151452432614
621,-0.42006135513847476
622,0.12593893690477564
623,-2.643267918437586
624,6.610762158165972
625,16.434878755449397
626,15.693308918620016
627,18.654855184776075
628,4.896236382844847
629,13.171277585062423
630,3.137953974662539
631,0.4503972508159615
632,-6.2491351412720775
633,-0.19998292734076517
634,-0.44317058591121095
635,1.1747233037535683
636,-3.253504777332906
637,4.109828174941528
638,3.2353665834681578
639,-1.656492781017072
640,-4.216414202481108
641,8.16247177729802
642,14.860460491746714
643,-0.5585157812085282
644,5.125690817682585
645,-4.59731425296035
646,9.78532776362475
647,-9.382913002856498
648,-3.6814248872063566
649,-1.380407528447027
650,-41.734125542121994
651,2.0335712280168305
652,-6.0194466316517286
653,-6.5661455071972945
654,-13.445047289305823
655,-35.57536123608579
656,-15.386676176966661
657,-2.66708890599391
658,-0.47302048331636776
659,4.0682788394865845
660,3.5369203695891334
661,0.3038522287505516
662,9.445544417694215
663,-5.669037774483744
664,4.728631023731719
665,-9.116444669756813
666,1.4799591453341736
667,5.642772033522153
668,-0.6211547725798878
669,-3.1573635096589143
670,17.868552261102373
671,-3.997594438140745
672,4.8137983937838715
673,-15.292911237354659
674,-9.530427943752823
675,-3.363044515121626
676,7.755892429427654
677,5.507119792385314
678,0.8828528338595185
679,-1.470300906907592
680,-1.8219519821621772
681,1.608182875693704
682,21.131664379542467
683,-2.770974943997268
684,-2.9955045377182397
685,21.307401231166835
686,-3.1319960198635086
687,-9.289070693755388
688,3.6148825515114624
689,-8.415677542046405
690,9.262439155367874
691,3.6294960554192692
692,1.070342770266275
693,0.45881591342371264
694,1.369776575540126
695,-2.5593495506773887
696,1.1492688744923383
697,-17.3164939272152
698,2.6937587275370585
699,-16.60594115718779
700,16.202646376819025
701,-1.6118952725154654
702,-2.4054792920814663
703,3.3013235311175095
704,-3.568113087049437
705,-16.223932161654375
706,3.5393180918653173
707,4.017989161628282
708,-4.0886349042186705
709,5.0745126090689485
710,-2.0278338672782743
711,-4.97928356832651
712,1.2807257992903227
713,16.486972761926385
714,4.854532525275097
715,4.912232545469813
716,-2.130945414518025
717,0.3097810224487698
718,-12.18189253891855
719,4.805374751794934
720,-4.952815109496548
721,1.9564794962214518
722,4.493217994732632
723,-3.9486509367073706
724,8.162178945976823
725,-0.054863912460299646
726,-0.5362259586281128
727,7.20352514233463
728,0.11193112416444695
729,-0.4125491845526402
730,-17.009120019135235
731,-25.020162557554162
732,-7.936605703021664
733,9.110750015540075
734,-0.8210720422155404
735,3.090755413384979
736,8.306326784802291
737,-1.7211995349674694
738,1.7215945550651033
739,-3.519415317569007
740,-20.19513513597623
741,-20.806048562887554
742,4.707747090280735
743,3.062390067230526
744,33.86805938766596
745,32.683298465185295
746,-4.416151603580422
747,12.13192366890444
748,4.5327359005813985
749,0.7368083753230141
